customerID,gender,SeniorCitizen,Partner,Dependents,customer_key
1775-KWJKQ,Male,No,Yes,Yes,633
7665-VIGUD,Male,No,No,No,634
9411-TPQQV,Female,No,No,No,635
7207-RMRDB,Female,No,Yes,Yes,636
7954-MLBUN,Male,No,No,No,637
2077-DDHJK,Female,No,Yes,No,638
4913-EHYUI,Male,Yes,Yes,Yes,639
0195-IESCP,Male,No,Yes,No,640
9574-BOSMD,Male,No,Yes,Yes,641
4580-TMHJU,Female,No,Yes,Yes,642
0970-ETWGE,Male,No,No,No,643
4908-XAXAY,Female,Yes,No,No,644
8404-VLQFB,Female,No,Yes,Yes,645
1626-ERCMM,Male,Yes,Yes,No,646
0887-HJGAR,Male,No,No,No,647
2391-IPLOP,Male,No,Yes,Yes,648
5644-PDMZC,Female,Yes,No,No,649
3509-GWQGF,Male,Yes,No,No,650
9576-ANLXO,Female,No,No,No,651
2024-BASKD,Female,No,No,No,652
5845-BZZIB,Male,No,Yes,Yes,653
1140-UKVZG,Female,No,No,No,654
4160-AMJTL,Female,Yes,No,No,655
5183-SNMJQ,Male,No,No,No,656
8100-PNJMH,Male,No,Yes,Yes,657
7838-LAZFO,Male,No,Yes,No,658
4464-JCOLN,Male,No,Yes,Yes,659
2085-JVGAD,Male,No,Yes,No,660
5650-VDUDS,Female,No,No,No,661
8095-WANWK,Female,No,No,No,662
3030-ZKIWL,Male,No,No,No,663
9565-FLVCG,Male,No,Yes,Yes,664
8755-OGKNA,Female,No,Yes,Yes,665
2800-VEQXM,Female,No,No,No,666
7538-GWHML,Female,No,No,No,667
5533-RJFTJ,Male,No,No,No,668
3859-CVCET,Female,No,No,No,669
0214-JHPFW,Female,No,Yes,No,670
5642-MHDQT,Female,No,Yes,Yes,671
3088-FVYWK,Male,No,Yes,Yes,672
3276-HDUEG,Female,No,No,No,673
9092-GDZKO,Male,No,No,No,674
0823-HSCDJ,Male,Yes,No,No,675
3729-OWRVL,Male,Yes,No,No,676
2324-AALNO,Female,No,No,No,677
0822-GAVAP,Female,No,No,No,678
5760-IFJOZ,Male,No,No,No,679
2826-UWHIS,Male,No,Yes,No,680
1448-PWKYE,Male,No,Yes,Yes,681
7501-IWUNG,Female,No,Yes,Yes,682
4957-TREIR,Male,No,No,No,683
7251-LJBQN,Female,Yes,No,No,684
8040-MNRTF,Female,No,No,No,685
1536-HBSWP,Female,No,No,No,686
5313-FPXWG,Male,No,No,No,687
0067-DKWBL,Male,Yes,No,No,688
0946-FKYTX,Male,No,No,No,689
5076-YVXCM,Male,No,No,No,690
8262-COGGB,Male,No,No,No,691
6663-JOCQO,Male,No,Yes,Yes,692
9620-QJREV,Male,No,No,Yes,693
2276-YDAVZ,Female,No,No,No,694
2682-KEVRP,Female,Yes,No,No,695
2480-JZOSN,Female,No,Yes,No,696
0078-XZMHT,Male,No,Yes,No,697
5896-NPFWW,Male,No,Yes,Yes,698
9978-HYCIN,Male,Yes,Yes,Yes,699
8338-QIUNR,Male,No,Yes,Yes,700
1525-LNLOJ,Male,No,Yes,Yes,701
9450-TRJUU,Male,No,No,No,702
1766-GKNMI,Male,No,No,No,703
6942-LBFDP,Female,No,No,No,704
1456-TWCGB,Male,No,No,No,705
7133-VBDCG,Female,No,No,No,706
7596-ZYWBB,Female,No,No,No,707
8329-UTMVM,Male,Yes,No,No,708
3014-WJKSM,Male,No,Yes,No,709
3347-YJZZE,Male,No,Yes,Yes,710
1029-QFBEN,Male,No,No,No,711
7929-DMBCV,Female,No,Yes,No,712
9661-JALZV,Female,No,No,No,713
5433-KYGHE,Female,No,No,Yes,714
4312-KFRXN,Male,No,Yes,No,715
5575-TPIZQ,Male,No,No,No,716
0114-IGABW,Female,No,Yes,No,717
9944-AEXBM,Male,No,No,No,718
1853-ARAAQ,Female,No,No,No,719
6952-OMNWB,Male,Yes,Yes,No,720
4697-LUPSU,Male,No,Yes,Yes,721
8434-VGEQQ,Male,No,Yes,Yes,722
4952-YSOGZ,Female,No,Yes,Yes,723
1589-AGTLK,Male,No,No,No,724
5244-IRFIH,Male,Yes,Yes,No,725
6549-YMFAW,Male,Yes,Yes,No,726
4950-HKQTE,Female,No,No,No,727
6786-OBWQR,Female,No,Yes,Yes,728
2684-EIWEO,Female,Yes,No,No,729
2753-JMMCV,Male,No,No,No,730
6439-GTPCA,Female,No,No,No,731
6621-YOBKI,Male,No,No,No,732
1216-JWVUX,Male,No,Yes,Yes,733
7564-GHCVB,Female,No,Yes,Yes,734
1173-NOEYG,Female,No,Yes,No,735
7595-EHCDL,Male,No,Yes,Yes,736
6647-ZEDXT,Female,No,No,No,737
2521-NPUZR,Male,No,Yes,No,738
1307-TVUFB,Male,Yes,No,No,739
7503-MIOGA,Female,Yes,Yes,No,740
4381-MHQDC,Female,No,No,No,741
6923-JHPMP,Female,No,No,No,742
5138-WVKYJ,Male,No,No,No,743
4018-PPNDW,Female,No,Yes,Yes,744
1635-FJFCC,Female,No,No,No,745
2499-AJYUA,Female,Yes,Yes,No,746
6919-ELBGL,Male,Yes,Yes,Yes,747
3966-HRMZA,Female,Yes,No,No,748
6425-JWTDV,Male,No,Yes,No,749
8405-IGQFX,Female,No,No,No,750
8224-IVVPA,Female,No,No,No,751
9477-LGWQI,Male,No,Yes,Yes,752
1410-RSCMR,Male,No,Yes,Yes,753
3115-CZMZD,Male,No,No,Yes,754
0139-IVFJG,Female,No,Yes,No,755
6683-VLCTZ,Male,Yes,No,No,756
5730-DBDSI,Male,No,No,No,757
0030-FNXPP,Female,No,No,No,758
2189-WWOEW,Female,No,No,Yes,759
5684-FJVYR,Female,No,Yes,Yes,760
4013-GUXND,Male,No,No,No,761
1894-IGFSG,Female,No,No,No,762
7379-POKDZ,Male,No,Yes,No,763
1266-NZYUI,Female,No,Yes,Yes,764
7969-FFOWG,Male,No,Yes,Yes,765
4718-DHSMV,Female,No,No,No,766
5175-WLYXL,Male,No,No,No,767
7817-OMJNA,Male,No,No,No,768
8728-SKJLR,Male,No,No,No,769
3137-NYQQI,Male,No,Yes,No,770
7706-DZNKK,Male,No,No,No,771
0236-HFWSV,Male,No,No,No,772
3900-AQPHZ,Female,No,No,No,773
5842-POCOP,Female,No,Yes,No,774
2037-XJFUP,Male,No,Yes,No,775
8823-RLPWL,Female,No,Yes,No,776
9505-SQFSW,Female,No,Yes,Yes,777
7314-OXENN,Male,No,No,No,778
3758-CKOQL,Female,No,Yes,No,779
0322-CHQRU,Male,No,No,No,780
5676-CFLYY,Male,No,Yes,Yes,781
7521-AFHAB,Female,No,Yes,Yes,782
0285-INHLN,Male,No,Yes,Yes,783
4678-DVQEO,Female,No,No,No,784
5125-CNDSP,Male,No,No,Yes,785
0691-IFBQW,Female,Yes,No,No,786
4992-LTJNE,Male,No,Yes,Yes,787
2202-OUTMO,Female,No,Yes,No,788
0810-BDHAW,Female,No,Yes,Yes,789
0229-LFJAF,Male,No,No,No,790
7131-ZQZNK,Female,No,Yes,Yes,791
3442-ZHHCC,Male,No,No,No,792
5726-CVNYA,Female,No,Yes,Yes,793
9871-ELEYA,Female,No,No,Yes,794
4257-GAESD,Female,No,No,No,795
5173-WXOQV,Male,No,Yes,No,796
2040-OBMLJ,Male,No,No,No,797
6286-ZHAOK,Female,No,Yes,Yes,798
3807-XHCJH,Female,No,Yes,Yes,799
3009-JWMPU,Male,No,No,No,800
5671-RQRLP,Female,Yes,Yes,No,801
1450-GALXR,Female,No,No,No,802
8859-AXJZP,Male,No,Yes,Yes,803
3174-AKMAS,Female,No,Yes,No,804
3138-BKYAV,Male,No,No,No,805
9926-PJHDQ,Female,No,Yes,Yes,806
7382-DFJTU,Male,No,No,No,807
2798-NYLMZ,Male,No,Yes,No,808
4289-DTDKW,Male,No,Yes,No,809
1820-TQVEV,Male,No,No,No,810
2239-JALAW,Male,No,No,No,811
4853-RULSV,Male,No,No,No,812
8098-TDCBU,Female,No,Yes,No,813
3551-GAEGL,Male,No,Yes,Yes,814
4785-NKHCX,Male,Yes,No,No,815
3196-NVXLZ,Female,No,No,No,816
6275-YDUVO,Female,No,No,No,817
0036-IHMOT,Female,No,Yes,Yes,818
0115-TFERT,Male,No,Yes,No,819
4178-EGMON,Male,No,Yes,No,820
4220-TINQT,Female,No,Yes,No,821
5318-YKDPV,Male,No,Yes,Yes,822
7975-TZMLR,Male,No,No,No,823
0295-QVKPB,Male,No,No,No,824
4335-BSMJS,Female,No,No,No,825
2311-QYMUQ,Female,No,Yes,Yes,826
3643-AHCFP,Male,Yes,Yes,No,827
9146-JRIOX,Female,No,Yes,Yes,828
3104-OWCGK,Male,No,Yes,Yes,829
5337-IIWKZ,Male,No,Yes,Yes,830
9101-BWFSS,Female,No,Yes,No,831
9650-VBUOG,Male,No,Yes,Yes,832
3487-EARAT,Female,No,Yes,Yes,833
2672-TGEFF,Female,No,Yes,Yes,834
9231-ZJYAM,Female,Yes,No,No,835
4250-WAROZ,Male,Yes,Yes,Yes,836
8184-WMOFI,Male,No,Yes,Yes,837
6982-SSHFK,Male,No,No,No,838
6092-QZVPP,Male,No,No,No,839
4625-LAMOB,Male,No,No,No,840
0727-BMPLR,Female,Yes,No,No,841
0392-BZIUW,Female,No,Yes,No,842
1038-ZAGBI,Female,No,Yes,Yes,843
6549-NNDYT,Female,No,No,No,844
3027-ZTDHO,Male,No,No,No,845
0422-OHQHQ,Female,No,Yes,Yes,846
6916-HIJSE,Female,No,No,No,847
2316-ESMLS,Female,No,Yes,Yes,848
9778-OGKQZ,Male,No,Yes,No,849
7408-OFWXJ,Female,No,Yes,Yes,850
6007-TCTST,Female,No,Yes,Yes,851
2252-NKNSI,Male,No,No,Yes,852
8713-IGZSO,Male,No,No,No,853
7905-TVXTA,Female,No,No,No,854
7695-PKLCZ,Female,No,No,No,855
2382-BCKQJ,Female,No,No,Yes,856
8374-UULRV,Male,No,No,No,857
2207-NHRJK,Male,No,No,No,858
3224-DFQNQ,Female,No,Yes,No,859
5275-PMFUT,Male,No,Yes,Yes,860
4795-UXVCJ,Male,No,No,No,861
9777-IQHWP,Male,No,Yes,Yes,862
0947-MUGVO,Male,Yes,Yes,No,863
9944-HKVVB,Female,No,No,No,864
4124-MMETB,Male,No,No,No,865
3671-SHRSP,Male,No,Yes,No,866
0979-MOZQI,Male,No,Yes,No,867
2732-ISEZX,Female,No,No,No,868
3313-QKNKB,Male,No,Yes,No,869
0323-XWWTN,Male,No,No,Yes,870
1937-OTUKY,Female,No,Yes,No,871
1573-LGXBA,Male,No,Yes,Yes,872
1764-VUUMT,Male,No,No,Yes,873
5073-WXOYN,Female,No,No,No,874
4713-ZBURT,Male,No,No,Yes,875
3050-GBUSH,Female,No,No,No,876
0207-MDKNV,Female,No,No,No,877
7876-AEHIG,Female,No,No,Yes,878
7945-HLKEA,Female,No,No,No,879
9342-VNIMQ,Male,No,No,No,880
9851-KIELU,Male,No,No,No,881
3523-BRGUW,Male,Yes,No,No,882
3908-BLSYF,Female,No,No,No,883
3199-NPKCN,Female,No,Yes,No,884
5170-PTRKA,Female,No,Yes,Yes,885
4661-NJEUX,Male,No,No,No,886
2123-AGEEN,Female,Yes,No,No,887
1258-YMZNM,Female,Yes,No,No,888
0048-LUMLS,Male,No,Yes,Yes,889
7549-MYGPK,Female,No,Yes,Yes,890
5898-IGSLP,Male,No,Yes,Yes,891
3804-RVTGV,Male,No,Yes,Yes,892
6259-WJQLC,Male,Yes,No,No,893
9227-LUNBG,Female,No,No,No,894
7997-EASSD,Female,No,Yes,No,895
0730-KOAVE,Male,No,No,No,896
8975-SKGRX,Male,No,Yes,No,897
0678-RLHVP,Female,No,No,No,898
4315-MURBD,Female,No,No,No,899
2267-FPIMA,Male,No,Yes,No,900
1051-GEJLJ,Female,No,No,No,901
9734-YWGEX,Female,No,No,No,902
2719-BDAQO,Male,No,No,No,903
5285-MVEHD,Female,No,Yes,No,904
0379-DJQHR,Male,No,Yes,Yes,905
0781-LKXBR,Male,Yes,No,No,906
5543-QDCRY,Male,No,No,No,907
0297-RBCSG,Male,No,No,No,908
4694-PHWFW,Female,No,No,Yes,909
0835-JKADZ,Female,No,No,No,910
1907-UBQFC,Male,Yes,No,No,911
7508-SMHXL,Female,Yes,No,No,912
3865-YIOTT,Male,No,Yes,Yes,913
5993-BQHEA,Male,No,No,No,914
6024-RUGGH,Male,No,Yes,Yes,915
6513-EECDB,Male,Yes,Yes,No,916
3956-CJUST,Female,Yes,No,No,917
4079-WWQQQ,Male,No,No,No,918
6103-BOCOU,Female,No,No,No,919
5149-TGWDZ,Female,No,No,No,920
7471-WNSUF,Male,No,Yes,No,921
8942-DBMHZ,Male,No,No,No,922
4301-VVZKA,Male,No,Yes,No,923
9199-PWQVC,Female,No,Yes,No,924
4824-GUCBY,Female,Yes,No,No,925
5393-HJZSM,Female,No,Yes,Yes,926
7074-IEVOJ,Female,Yes,No,No,927
9625-QSTYE,Female,No,No,No,928
0862-PRCBS,Female,No,Yes,Yes,929
8812-ZRHFP,Female,No,Yes,Yes,930
5146-CBVOE,Female,No,No,No,931
0454-OKRCT,Male,No,No,No,932
5787-KXGIY,Male,No,Yes,No,933
4750-ZRXIU,Female,Yes,No,No,934
4198-VFOEA,Female,No,No,No,935
6630-UJZMY,Female,Yes,Yes,No,936
5709-LVOEQ,Female,No,Yes,Yes,937
6400-BWQKW,Female,No,No,No,938
2692-AQCPF,Female,No,Yes,No,939
0347-UBKUZ,Female,No,No,No,940
0835-DUUIQ,Female,No,No,Yes,941
0811-GSDTP,Female,No,No,Yes,942
7567-ECMCM,Male,No,No,No,943
6115-ZTBFQ,Female,No,Yes,No,944
6353-BRMMA,Female,No,Yes,Yes,945
6680-WKXRZ,Female,No,No,No,946
6231-WFGFH,Male,No,Yes,Yes,947
9904-EHEVJ,Female,Yes,Yes,Yes,948
7028-DVOIQ,Male,Yes,No,No,949
6169-PPETC,Male,No,Yes,Yes,950
4208-UFFGW,Male,Yes,No,No,951
8584-KMVXD,Female,No,No,No,952
8467-WYNSR,Male,No,No,No,953
0851-DFJKB,Female,No,No,No,954
5382-SOYZL,Male,No,No,No,955
9448-REEVD,Male,No,Yes,No,956
3261-CQXOL,Female,No,Yes,Yes,957
8388-FYNPZ,Male,No,No,No,958
4002-BQWPQ,Male,No,No,No,959
5651-YLPRD,Female,No,Yes,Yes,960
2826-DXLQO,Male,Yes,Yes,No,961
4378-BZYFP,Male,No,No,No,962
9489-UTFKA,Male,Yes,Yes,No,963
4849-PYRLQ,Female,Yes,No,No,964
9117-SHLZX,Male,No,No,No,965
9889-TMAHG,Male,Yes,No,No,966
4541-RMRLG,Male,No,No,No,967
7764-BDPEE,Male,No,No,Yes,968
3429-IFLEM,Female,No,No,No,969
3158-MOERK,Female,No,No,No,970
7294-TMAOP,Female,No,No,No,971
5002-GCQFH,Male,No,Yes,No,972
0556-FJEGU,Male,No,No,No,973
8919-FYFQZ,Male,Yes,Yes,No,974
0604-THJFP,Female,No,Yes,Yes,975
2834-JRTUA,Male,No,No,No,976
5875-YPQFJ,Male,No,No,No,977
5879-SESNB,Female,No,No,No,978
6646-QVXLR,Male,Yes,Yes,No,979
6461-PPAXN,Female,No,Yes,Yes,980
3318-ISQFQ,Female,No,No,No,981
1106-HRLKZ,Male,No,Yes,Yes,982
2483-XSSMZ,Female,No,No,No,983
8603-IJWDN,Male,No,No,No,984
8165-ZJRNM,Female,No,Yes,Yes,985
9369-XFEHK,Female,Yes,Yes,No,986
2604-XVDAM,Female,No,No,No,987
3717-OFRTN,Male,No,No,No,988
9046-JBFWA,Male,No,No,Yes,989
3280-NMUVX,Male,No,Yes,Yes,990
1206-EHBDD,Female,No,Yes,No,991
8361-LBRDI,Female,No,No,No,992
4883-KCPZJ,Female,No,Yes,Yes,993
9108-EQPNQ,Female,No,Yes,Yes,994
7277-KAMWT,Male,No,No,No,995
3842-IYKUE,Female,No,No,No,996
6641-XRPSU,Female,No,No,No,997
1374-DMZUI,Female,Yes,No,No,998
2545-LXYVJ,Male,No,Yes,No,999
3234-VKACU,Male,No,No,No,1000
8357-EQXFO,Female,No,No,No,1001
1989-PRJHP,Male,Yes,Yes,No,1002
8120-JDCAM,Male,No,Yes,Yes,1003
8917-FAEMR,Female,No,No,No,1004
7047-YXDMZ,Male,No,No,No,1005
2858-EIMXH,Female,Yes,Yes,No,1006
9524-EGPJC,Female,No,No,No,1007
6993-OHLXR,Female,No,No,No,1008
8818-XYFCQ,Male,No,Yes,Yes,1009
6419-ZTTLE,Male,Yes,Yes,No,1010
0929-HYQEW,Male,No,No,No,1011
6614-YOLAC,Female,No,Yes,Yes,1012
7426-RHZGU,Male,No,No,No,1013
4065-JJAVA,Female,No,No,No,1014
4695-VADHF,Male,No,Yes,Yes,1015
3863-IUBJR,Male,No,Yes,Yes,1016
7649-SIJJF,Male,No,Yes,No,1017
9361-YNQWJ,Female,No,No,No,1018
3748-FVMZZ,Male,No,No,No,1019
9391-TTOYH,Female,No,No,No,1020
1452-XRSJV,Female,No,Yes,Yes,1021
3422-WJOYD,Male,No,Yes,No,1022
8242-SOQUO,Female,Yes,No,No,1023
7460-ITWWP,Female,Yes,Yes,No,1024
7147-AYBAA,Male,No,No,No,1025
7868-TMWMZ,Female,Yes,Yes,No,1026
4822-RVYBB,Male,Yes,No,No,1027
6732-FZUGP,Female,No,No,No,1028
8436-BJUMM,Male,No,Yes,Yes,1029
4184-TJFAN,Female,Yes,Yes,Yes,1030
8329-GWVPJ,Female,No,Yes,Yes,1031
1352-VHKAJ,Male,No,Yes,Yes,1032
4145-UQXUQ,Female,Yes,No,No,1033
2632-TACXW,Female,No,Yes,No,1034
8146-QQKZH,Female,No,Yes,No,1035
1767-CJKBA,Male,No,No,No,1036
6445-TNRXS,Male,No,Yes,Yes,1037
4581-LNWUM,Female,No,No,No,1038
4869-EPIUS,Male,No,Yes,No,1039
9948-YPTDG,Male,No,Yes,No,1040
1236-WFCDV,Male,Yes,No,No,1041
1915-OAKWD,Female,No,No,Yes,1042
7296-PIXQY,Female,No,Yes,Yes,1043
4883-QICIH,Male,No,Yes,Yes,1044
3354-OADJP,Female,No,No,No,1045
3524-WQDSG,Female,No,Yes,Yes,1046
0810-DHDBD,Female,No,No,No,1047
4026-SKKHW,Male,No,No,No,1048
2829-HYVZP,Male,No,No,No,1049
8329-IBCTI,Female,No,No,No,1050
1271-SJBGZ,Male,Yes,No,No,1051
3845-JHAMY,Female,No,Yes,Yes,1052
7013-PSXHK,Female,No,No,No,1053
5669-SRAIP,Female,No,No,No,1054
5981-ITEMU,Male,No,Yes,No,1055
3486-NPGST,Female,No,No,No,1056
6941-PMGEP,Female,No,No,No,1057
1624-WOIWJ,Female,No,No,No,1058
2074-GKOWZ,Male,No,Yes,Yes,1059
0376-YMCJC,Male,No,No,No,1060
6100-FJZDG,Male,No,Yes,Yes,1061
4829-ZLJTK,Female,Yes,Yes,No,1062
1730-VFMWO,Female,No,Yes,No,1063
7143-BQIBA,Male,No,No,No,1064
3800-LYTRK,Female,No,No,No,1065
0634-SZPQA,Female,No,No,No,1066
9646-NMHXE,Male,No,Yes,No,1067
7030-NJVDP,Male,No,Yes,No,1068
5536-RTPWK,Male,No,Yes,No,1069
8883-GRDWQ,Male,Yes,No,No,1070
6166-ILMNY,Female,No,No,No,1071
3097-NNSPB,Female,No,No,No,1072
7771-ZONAT,Male,No,No,No,1073
0655-RBDUG,Male,No,No,No,1074
2111-DWYHN,Male,No,No,No,1075
4194-WHFCB,Female,No,Yes,Yes,1076
4121-AGSIN,Female,No,Yes,Yes,1077
4361-BKAXE,Female,No,No,No,1078
9845-PEEKO,Female,Yes,No,No,1079
0455-XFASS,Female,No,Yes,Yes,1080
0301-KOBTQ,Male,No,No,No,1081
1751-NCDLI,Male,Yes,Yes,No,1082
4367-NUYAO,Male,No,Yes,Yes,1083
9878-TNQGW,Male,No,No,No,1084
9170-ARBTB,Female,No,Yes,Yes,1085
4441-NIHPT,Female,Yes,No,No,1086
8999-BOHSE,Female,Yes,No,No,1087
7241-AJHFS,Male,No,No,No,1088
7029-RPUAV,Male,Yes,Yes,No,1089
4546-FOKWR,Female,No,No,No,1090
9036-CSKBW,Female,No,No,No,1091
5832-TRLPB,Male,No,No,No,1092
8590-YFFQO,Male,No,Yes,No,1093
8659-IOOPU,Female,No,Yes,Yes,1094
1338-CECEE,Male,No,Yes,Yes,1095
7439-DKZTW,Male,No,No,No,1096
4646-QZXTF,Female,No,Yes,No,1097
4607-CHPCA,Male,No,Yes,Yes,1098
9742-XOKTS,Male,No,Yes,Yes,1099
6921-OZMFH,Male,No,Yes,Yes,1100
9578-FOMUK,Male,No,No,Yes,1101
4712-UYOOI,Female,No,Yes,Yes,1102
8824-RWFXJ,Male,No,Yes,Yes,1103
7722-CVFXN,Male,No,Yes,Yes,1104
8717-VCTXJ,Male,No,No,No,1105
7363-QTBIW,Female,No,Yes,No,1106
4159-NAAIX,Female,No,No,No,1107
0971-QIFJK,Female,No,Yes,No,1108
9397-TZSHA,Female,No,No,No,1109
3391-JSQEW,Male,No,Yes,No,1110
0343-QLUZP,Male,No,No,No,1111
9763-PDTKK,Female,No,No,No,1112
2176-LVPNX,Female,Yes,No,No,1113
7627-JKIAZ,Female,No,Yes,No,1114
3312-UUMZW,Male,No,Yes,No,1115
1271-UODNO,Male,No,No,No,1116
8461-EFQYM,Female,No,No,No,1117
6900-RBKER,Male,No,No,No,1118
6891-JPYFF,Female,No,Yes,Yes,1119
1459-QNFQT,Male,No,Yes,Yes,1120
1047-NNCBF,Male,No,No,No,1121
3696-XRIEN,Female,No,No,No,1122
4081-DYXAV,Female,No,No,No,1123
0074-HDKDG,Male,No,Yes,Yes,1124
8791-GFXLZ,Male,No,No,No,1125
8111-SLLHI,Male,Yes,Yes,No,1126
0927-LCSMG,Male,No,No,No,1127
9330-DHBFL,Female,No,Yes,Yes,1128
0098-BOWSO,Male,No,No,No,1129
3452-ABWRL,Male,Yes,No,No,1130
5859-HZYLF,Male,No,Yes,Yes,1131
8257-RZAHR,Female,No,Yes,No,1132
5293-WXJAK,Female,Yes,Yes,No,1133
3156-QLHBO,Male,No,No,Yes,1134
2208-NQBCT,Female,No,Yes,Yes,1135
1779-PWPMG,Female,Yes,Yes,No,1136
6621-NRZAK,Female,No,Yes,Yes,1137
0831-JNISG,Male,No,Yes,Yes,1138
0774-IFUVM,Male,No,Yes,Yes,1139
3082-WQRVY,Male,Yes,Yes,No,1140
9553-DLCLU,Female,No,No,Yes,1141
1641-BYBTK,Male,No,No,Yes,1142
2460-NGXBJ,Male,Yes,Yes,Yes,1143
2446-ZKVAF,Male,No,Yes,No,1144
0841-NULXI,Male,No,No,No,1145
3522-CDKHF,Female,No,Yes,No,1146
1430-SFQSA,Male,No,No,No,1147
0411-EZJZE,Female,No,No,No,1148
7851-WZEKY,Female,No,No,No,1149
8844-TONUD,Male,No,Yes,Yes,1150
8807-ARQET,Female,No,No,No,1151
8992-CEUEN,Female,No,No,No,1152
4320-QMLLA,Male,No,No,No,1153
8777-PVYGU,Female,No,Yes,No,1154
8292-ITGYJ,Female,No,Yes,Yes,1155
6870-ZWMNX,Male,No,Yes,No,1156
0621-CXBKL,Female,No,No,No,1157
5268-DSMNQ,Female,Yes,Yes,No,1158
5334-JLAXU,Female,No,Yes,No,1159
4086-YQSNZ,Female,Yes,Yes,No,1160
6242-MBHPK,Female,Yes,Yes,No,1161
5868-CZJDR,Male,No,No,Yes,1162
9359-UGBTK,Female,No,No,No,1163
0135-NMXAP,Female,No,No,No,1164
4782-OSFXZ,Female,Yes,Yes,No,1165
6479-OAUSD,Male,No,No,No,1166
7129-ACFOG,Female,No,No,No,1167
4189-NAKJS,Male,No,No,No,1168
5562-BETPV,Male,No,Yes,Yes,1169
1282-IHQAC,Male,Yes,No,No,1170
9127-FHJBZ,Male,No,Yes,Yes,1171
6270-OMFIW,Male,No,Yes,No,1172
1641-RQDAY,Female,Yes,Yes,Yes,1173
0107-WESLM,Male,No,No,No,1174
6994-ORCWG,Female,No,No,No,1175
1346-UFHAX,Female,No,No,No,1176
3992-YWPKO,Female,No,No,No,1177
2933-XEUJM,Female,No,No,No,1178
0125-LZQXK,Male,No,No,No,1179
5461-QKNTN,Male,Yes,Yes,No,1180
4835-YSJMR,Male,No,No,No,1181
8399-YNDCH,Male,Yes,No,No,1182
3164-YAXFY,Male,No,No,No,1183
0887-WBJVH,Female,No,Yes,No,1184
4660-IRIBM,Male,No,Yes,Yes,1185
5673-FSSMF,Female,No,No,No,1186
7670-ZBPOQ,Female,No,Yes,No,1187
8089-UZWLX,Female,Yes,No,No,1188
0080-OROZO,Female,No,No,No,1189
3916-NRPAP,Male,No,No,No,1190
6807-SIWJI,Male,No,No,No,1191
8221-HVAYI,Male,No,Yes,Yes,1192
1579-KLYDT,Male,No,No,No,1193
5232-NXPAY,Female,No,No,No,1194
8967-SZQAS,Female,No,No,No,1195
4468-KAZHE,Female,Yes,Yes,No,1196
0455-ENTCR,Male,No,Yes,No,1197
8944-AILEF,Male,No,Yes,No,1198
5542-NKVRU,Female,No,No,No,1199
7126-RBHSD,Female,No,Yes,No,1200
5370-IIVVL,Male,No,No,No,1201
6789-HJBWG,Female,No,No,No,1202
3927-NLNRY,Male,No,Yes,No,1203
9087-EYCPR,Female,No,No,No,1204
6791-YBNAK,Male,No,Yes,Yes,1205
6358-LYNGM,Male,No,No,No,1206
6077-BDPXA,Female,No,No,No,1207
0013-MHZWF,Female,No,No,Yes,1208
5494-HECPR,Female,No,No,No,1209
8268-YDIXR,Male,No,Yes,No,1210
9824-BEMCV,Male,No,Yes,Yes,1211
1373-ORVIZ,Female,No,Yes,Yes,1212
4291-SHSBH,Male,No,No,No,1213
6980-IMXXE,Female,No,Yes,Yes,1214
9866-QEVEE,Male,No,No,No,1215
9897-KXHCM,Female,No,Yes,Yes,1216
0040-HALCW,Male,No,Yes,Yes,1217
0784-GTUUK,Male,No,Yes,No,1218
7979-CORPM,Male,No,No,No,1219
2294-DMMUS,Female,No,Yes,Yes,1220
0872-JCPIB,Male,No,No,No,1221
3055-MJDSB,Male,No,No,No,1222
9091-WTUUY,Male,No,Yes,Yes,1223
1618-CFHME,Female,No,No,No,1224
3165-HDOEW,Male,No,Yes,Yes,1225
6581-NQCBA,Female,No,Yes,No,1226
7115-IRDHS,Female,No,Yes,No,1227
8496-DMZUK,Male,No,No,No,1228
2040-VZIKE,Female,No,Yes,No,1229
9068-VPWQQ,Male,No,Yes,No,1230
0178-SZBHO,Male,No,Yes,Yes,1231
0384-RVBPI,Male,No,No,No,1232
1689-MRZQR,Male,No,Yes,Yes,1233
1299-AURJA,Female,No,Yes,Yes,1234
4525-VZCZG,Male,No,No,Yes,1235
1543-LLLFT,Male,Yes,Yes,No,1236
5835-BEQEU,Male,No,No,No,1237
2788-CJQAQ,Male,No,No,No,1238
5565-FILXA,Female,Yes,No,No,1239
0319-QZTCO,Female,No,Yes,Yes,1240
2120-SMPEX,Male,No,No,No,1241
0096-FCPUF,Male,No,No,No,1242
0668-OGMHD,Female,No,Yes,No,1243
5552-ZNFSJ,Male,No,No,No,1244
2223-KAGMX,Female,No,No,No,1245
6507-ZJSUR,Male,Yes,Yes,No,1246
9408-HRXRK,Female,No,Yes,Yes,1247
5593-SUAOO,Female,No,Yes,Yes,1248
7321-PKUYW,Female,No,No,No,1249
2833-SLKDQ,Male,No,No,No,1250
6766-HFKLA,Female,No,Yes,No,1251
7595-EUIVN,Female,No,No,No,1252
7617-EYGLW,Male,No,No,No,1253
2026-TGDHM,Female,No,No,No,1254
9220-ZNKJI,Female,Yes,Yes,No,1255
4030-VPZBD,Female,No,No,No,1256
2226-ICFDO,Female,No,Yes,Yes,1257
0723-VSOBE,Female,Yes,No,No,1258
5529-GIBVH,Female,No,No,No,1259
