fact_key,customerID,customer_key,service_key,contract_key,tenure,MonthlyCharges,TotalCharges,AvgRevenuePerMonth,Churn,ChurnFlag
357,3351-NGXYI,357,357,357,16,54.1,889.0,55.5625,No,0
358,8984-EYLLL,358,358,358,64,105.25,6823.4,106.615625,No,0
359,9057-MSWCO,359,359,359,27,30.75,805.1,29.81851851851852,Yes,1
360,9833-TGFHX,360,360,360,42,97.1,4016.75,95.63690476190476,No,0
361,9294-TDIPC,361,361,361,5,20.2,83.75,16.75,No,0
362,5229-DTFYB,362,362,362,41,98.8,3959.15,96.56463414634146,No,0
363,0104-PPXDV,363,363,363,58,50.3,2878.55,49.630172413793105,No,0
364,5176-LMJXE,364,364,364,47,20.55,945.7,20.121276595744682,No,0
365,3583-KRKMD,365,365,365,18,75.9,1373.05,76.28055555555555,No,0
366,1010-DIAUQ,366,366,366,5,96.5,492.55,98.51,Yes,1
367,9069-LGEUL,367,367,367,23,59.95,1406.0,61.130434782608695,No,0
368,7302-ZHMHP,368,368,368,1,19.15,19.15,19.15,No,0
369,9571-EDEBV,369,369,369,71,98.65,6962.85,98.06830985915494,No,0
370,3520-FJGCV,370,370,370,72,112.6,8126.65,112.87013888888889,No,0
371,6563-VRERX,371,371,371,33,20.6,690.25,20.916666666666668,No,0
372,0259-GBZSH,372,372,372,2,85.65,181.5,90.75,Yes,1
373,6122-EFVKN,373,373,373,24,35.75,830.8,34.61666666666667,No,0
374,2805-EDJPQ,374,374,374,56,99.75,5608.4,100.14999999999999,No,0
375,6862-CQUMB,375,375,375,37,96.1,3646.8,98.56216216216217,No,0
376,7156-MXBJE,376,376,376,43,85.1,3662.25,85.1686046511628,No,0
377,6158-HDPXZ,377,377,377,1,25.35,25.35,25.35,No,0
378,9601-BRXPO,378,378,378,25,104.95,2566.5,102.66,Yes,1
379,2863-IMQDR,379,379,379,61,89.65,5308.7,87.02786885245901,No,0
380,5686-CMAWK,380,380,380,17,86.75,1410.25,82.95588235294117,No,0
381,5651-CRHKQ,381,381,381,41,86.2,3339.05,81.44024390243902,No,0
382,6905-NIQIN,382,382,382,1,50.65,50.65,50.65,Yes,1
383,8204-YJCLA,383,383,383,72,64.8,4732.35,65.72708333333334,No,0
384,5167-ZFFMM,384,384,384,1,90.85,90.85,90.85,Yes,1
385,6583-SZVGP,385,385,385,48,108.1,5067.45,105.57187499999999,No,0
386,4895-TMWIR,386,386,386,11,19.95,214.75,19.522727272727273,Yes,1
387,0533-BNWKF,387,387,387,55,85.45,4874.7,88.63090909090909,Yes,1
388,1708-PBBOA,388,388,388,42,54.75,2348.45,55.915476190476184,No,0
389,8782-LKFPK,389,389,389,44,90.4,4063.0,92.3409090909091,No,0
390,5522-JBWMO,390,390,390,1,44.0,44.0,44.0,No,0
391,3597-MVHJT,391,391,391,27,95.6,2595.25,96.12037037037037,No,0
392,9774-NRNAU,392,392,392,27,84.8,2309.55,85.53888888888889,No,0
393,0224-RLWWD,393,393,393,2,44.3,89.3,44.65,No,0
394,9967-ATRFS,394,394,394,19,19.9,367.55,19.344736842105263,No,0
395,3951-NJCVI,395,395,395,42,95.05,3944.5,93.91666666666667,No,0
396,2977-CEBSX,396,396,396,66,90.05,5965.95,90.39318181818182,No,0
397,0177-PXBAT,397,397,397,33,109.9,3694.7,111.96060606060605,No,0
398,6599-CEBNN,398,398,398,34,73.95,2524.45,74.24852941176471,Yes,1
399,2519-ERQOJ,399,399,399,33,54.6,1803.7,54.657575757575756,No,0
400,5876-QMYLD,400,400,400,23,20.05,415.1,18.047826086956523,No,0
401,2277-AXSDC,401,401,401,32,19.75,624.15,19.5046875,No,0
402,9442-JTWDL,402,402,402,11,20.05,237.7,21.60909090909091,No,0
403,0979-PHULV,403,403,403,69,99.45,7007.6,101.55942028985508,Yes,1
404,3067-SVMTC,404,404,404,68,55.9,3848.8,56.6,No,0
405,5495-GPSRW,405,405,405,20,19.7,419.4,20.97,No,0
406,7606-BPHHN,406,406,406,72,19.8,1468.75,20.399305555555557,No,0
407,4742-DRORA,407,407,407,60,95.4,5812.0,96.86666666666666,No,0
408,0111-KLBQG,408,408,408,32,93.95,2861.45,89.4203125,No,0
409,4800-VHZKI,409,409,409,1,19.9,19.9,19.9,Yes,1
410,7989-CHGTL,410,410,410,1,19.6,19.6,19.6,Yes,1
411,0334-GDDSO,411,411,411,3,81.35,233.7,77.89999999999999,Yes,1
412,4163-NCJAK,412,412,412,46,24.45,1066.15,23.17717391304348,No,0
413,5233-AOZUF,413,413,413,29,74.95,2149.05,74.10517241379311,No,0
414,5973-EJGDP,414,414,414,51,87.35,4473.0,87.70588235294117,No,0
415,1996-DBMUS,415,415,415,48,70.65,3545.05,73.85520833333334,No,0
416,7916-VCCPB,416,416,416,16,73.25,1195.75,74.734375,No,0
417,4686-GEFRM,417,417,417,70,98.7,6858.9,97.9842857142857,No,0
418,5249-QYHEX,418,418,418,40,24.8,1024.7,25.6175,No,0
419,0578-SKVMF,419,419,419,22,83.3,1845.9,83.90454545454546,Yes,1
420,5564-NEMQO,420,420,420,1,75.3,75.3,75.3,Yes,1
421,2233-FAGXV,421,421,421,5,24.3,132.25,26.45,No,0
422,5605-IYGFG,422,422,422,7,69.85,515.45,73.63571428571429,No,0
423,7663-ZTEGJ,423,423,423,29,100.55,2830.45,97.60172413793103,No,0
424,3935-TBRZZ,424,424,424,44,25.7,1110.5,25.238636363636363,No,0
425,8111-BKVDS,425,425,425,10,40.7,449.3,44.93,No,0
426,2055-SIFSS,426,426,426,55,51.65,2838.55,51.61000000000001,No,0
427,2806-MLNTI,427,427,427,52,105.1,5376.4,103.39230769230768,No,0
428,8734-DKSTZ,428,428,428,10,85.95,858.6,85.86,No,0
429,4360-PNRQB,429,429,429,18,75.6,1395.05,77.50277777777778,No,0
430,6152-ONASV,430,430,430,68,58.25,3975.7,58.46617647058823,No,0
431,9063-ZGTUY,431,431,431,61,19.4,1182.55,19.38606557377049,Yes,1
432,7781-HVGMK,432,432,432,72,65.2,4784.45,66.45069444444444,No,0
433,2181-UAESM,433,433,433,2,53.45,119.5,59.75,No,0
434,2957-LOLHO,434,434,434,12,45.4,518.9,43.24166666666667,Yes,1
435,6048-NJXHX,435,435,435,41,19.75,899.45,21.93780487804878,No,0
436,2320-SLKMB,436,436,436,26,44.45,1183.8,45.53076923076923,No,0
437,4980-URKXC,437,437,437,36,20.85,720.05,20.001388888888886,No,0
438,4376-KFVRS,438,438,438,72,114.05,8468.2,117.6138888888889,No,0
439,5886-VLQVU,439,439,439,35,89.85,3161.2,90.32,No,0
440,3577-AMVUX,440,440,440,1,55.05,55.05,55.05,No,0
441,0771-WLCLA,441,441,441,16,112.95,1882.55,117.659375,No,0
442,5628-RKIFK,442,442,442,49,101.55,5070.4,103.47755102040816,No,0
443,0206-TBWLC,443,443,443,54,114.65,6049.5,112.02777777777777,No,0
444,2937-FTHUR,444,444,444,18,64.8,1166.7,64.81666666666666,No,0
445,1910-FMXJM,445,445,445,36,80.4,2937.65,81.60138888888889,No,0
446,7752-XUSCI,446,446,446,60,105.9,6396.45,106.6075,Yes,1
447,4110-PFEUZ,447,447,447,1,69.55,69.55,69.55,Yes,1
448,0732-OCQOC,448,448,448,52,25.05,1270.25,24.427884615384617,No,0
449,5168-MSWXT,449,449,449,8,94.75,759.55,94.94375,No,0
450,1090-ESELR,450,450,450,72,105.5,7611.55,105.71597222222222,No,0
451,8592-PLTMQ,451,451,451,64,24.7,1642.75,25.66796875,No,0
452,5760-WRAHC,452,452,452,22,69.75,1545.4,70.24545454545455,No,0
453,8847-GEOOQ,453,453,453,60,60.2,3582.4,59.70666666666667,No,0
454,0256-LTHVJ,454,454,454,28,81.05,2227.1,79.53928571428571,Yes,1
455,4785-FCIFB,455,455,455,61,24.4,1417.9,23.24426229508197,No,0
456,8313-NDOIA,456,456,456,24,104.15,2494.65,103.94375000000001,No,0
457,5149-CUZUJ,457,457,457,28,92.9,2768.35,98.86964285714285,No,0
458,0942-KOWSM,458,458,458,30,80.8,2369.3,78.97666666666667,No,0
459,4237-CLSMM,459,459,459,2,20.0,38.0,19.0,No,0
460,1452-VOQCH,460,460,460,1,75.1,75.1,75.1,No,0
461,4719-UMSIY,461,461,461,6,19.65,100.9,16.816666666666666,No,0
462,6614-VBEGU,462,462,462,24,69.45,1614.05,67.25208333333333,No,0
463,0880-TKATG,463,463,463,4,101.15,385.9,96.475,Yes,1
464,3811-VBYBZ,464,464,464,7,99.8,673.25,96.17857142857143,Yes,1
465,1480-BKXGA,465,465,465,72,116.05,8404.9,116.73472222222222,No,0
466,2996-XAUVF,466,466,466,70,40.05,2799.75,39.996428571428574,No,0
467,9076-AXYIK,467,467,467,64,102.1,6538.45,102.16328125,No,0
468,5968-XQIVE,468,468,468,72,89.7,6588.95,91.51319444444444,No,0
469,8896-RAZCR,469,469,469,44,19.9,868.1,19.729545454545455,No,0
470,4640-UHDOS,470,470,470,13,55.95,734.35,56.48846153846154,Yes,1
471,4933-IKULF,471,471,471,17,20.65,330.6,19.447058823529414,No,0
472,3583-EKAPL,472,472,472,1,55.0,55.0,55.0,Yes,1
473,1304-BCCFO,473,473,473,9,70.05,564.4,62.71111111111111,No,0
474,4104-PVRPS,474,474,474,24,53.6,1315.35,54.80625,No,0
475,9399-APLBT,475,475,475,1,74.7,74.7,74.7,Yes,1
476,2359-KMGLI,476,476,476,24,80.25,1861.5,77.5625,Yes,1
477,3780-DDGSE,477,477,477,35,76.05,2747.2,78.49142857142857,No,0
478,4431-EDMIQ,478,478,478,7,75.7,554.05,79.14999999999999,No,0
479,0306-JAELE,479,479,479,5,96.1,453.4,90.67999999999999,Yes,1
480,6227-HWPWX,480,480,480,15,69.0,994.8,66.32,Yes,1
481,0486-LGCCH,481,481,481,11,19.65,225.75,20.522727272727273,No,0
482,0447-BEMNG,482,482,482,48,45.3,2145.0,44.6875,Yes,1
483,4612-SSVHJ,483,483,483,20,81.45,1671.6,83.58,No,0
484,5168-MQQCA,484,484,484,72,108.5,8003.8,111.16388888888889,No,0
485,5949-XIKAE,485,485,485,8,83.55,680.05,85.00625,Yes,1
486,7971-HLVXI,486,486,486,72,84.5,6130.85,85.15069444444445,No,0
487,9094-AZPHK,487,487,487,15,100.15,1415.0,94.33333333333333,No,0
488,3649-JPUGY,488,488,488,72,88.6,6201.95,86.13819444444444,No,0
489,4472-LVYGI,489,489,489,0,52.55,,52.55,No,0
490,8372-JUXUI,490,490,490,1,74.35,74.35,74.35,Yes,1
491,3552-CTCYF,491,491,491,63,104.8,6597.25,104.71825396825396,No,0
492,6778-YSNIH,492,492,492,2,59.0,114.15,57.075,No,0
493,0388-EOPEX,493,493,493,2,74.4,139.4,69.7,Yes,1
494,5756-OZRIO,494,494,494,61,64.05,3902.6,63.97704918032787,No,0
495,6579-JPICP,495,495,495,1,20.4,20.4,20.4,No,0
496,8205-OTCHB,496,496,496,22,43.75,903.6,41.07272727272727,Yes,1
497,4134-BSXLX,497,497,497,28,60.9,1785.65,63.77321428571429,No,0
498,0505-SPOOW,498,498,498,70,19.8,1397.65,19.966428571428573,No,0
499,6235-VDHOM,499,499,499,5,28.45,131.05,26.21,Yes,1
500,7783-YKGDV,500,500,500,12,99.7,1238.45,103.20416666666667,Yes,1
501,4374-YMUSQ,501,501,501,34,116.25,3899.05,114.6779411764706,No,0
502,4513-CXYIX,502,502,502,71,80.7,5676.0,79.94366197183099,No,0
503,3957-HHLMR,503,503,503,70,65.2,4543.15,64.90214285714285,No,0
504,7803-XOCCZ,504,504,504,52,84.05,4326.8,83.20769230769231,No,0
505,5736-YEJAX,505,505,505,69,79.45,5502.55,79.74710144927536,No,0
506,5609-CEBID,506,506,506,20,94.1,1782.4,89.12,Yes,1
507,8981-FJGLA,507,507,507,11,78.0,851.8,77.43636363636364,No,0
508,7218-HKQFK,508,508,508,2,94.2,167.5,83.75,Yes,1
509,4636-QRJKY,509,509,509,6,80.5,502.85,83.80833333333334,Yes,1
510,1135-LMECX,510,510,510,1,19.85,19.85,19.85,No,0
511,4332-MUOEZ,511,511,511,20,94.3,1818.3,90.91499999999999,No,0
512,8535-SFUTN,512,512,512,61,106.45,6300.15,103.2811475409836,No,0
513,5956-VKDTT,513,513,513,5,74.35,334.8,66.96000000000001,Yes,1
514,8677-HDZEE,514,514,514,56,105.45,5916.95,105.65982142857142,No,0
515,2475-MROZF,515,515,515,30,95.0,2852.4,95.08,No,0
516,9412-GHEEC,516,516,516,40,104.8,4131.95,103.29875,Yes,1
517,3482-ABPKK,517,517,517,28,54.3,1546.3,55.225,No,0
518,6705-LXORM,518,518,518,5,70.05,302.6,60.52,No,0
519,0257-ZESQC,519,519,519,27,75.2,1929.35,71.4574074074074,Yes,1
520,7531-GQHME,520,520,520,12,20.05,265.45,22.120833333333334,No,0
521,5174-ITUMV,521,521,521,67,105.4,6989.45,104.32014925373134,No,0
522,4109-CYRBD,522,522,522,29,51.6,1442.0,49.724137931034484,No,0
523,0913-XWSCN,523,523,523,55,85.5,4713.4,85.69818181818181,No,0
524,6825-UYPFK,524,524,524,23,75.6,1758.6,76.4608695652174,Yes,1
525,8397-MVTAZ,525,525,525,34,100.05,3480.0,102.3529411764706,Yes,1
526,0750-EBAIU,526,526,526,52,91.25,4738.3,91.12115384615385,No,0
527,8606-CIQUL,527,527,527,72,115.75,8399.15,116.6548611111111,No,0
528,3571-DPYUH,528,528,528,58,94.7,5430.35,93.62672413793103,No,0
529,7601-GNDYK,529,529,529,35,19.6,686.95,19.627142857142857,No,0
530,0356-OBMAC,530,530,530,56,99.9,5706.3,101.89821428571429,No,0
531,8067-NIOYM,531,531,531,24,21.1,490.65,20.443749999999998,No,0
532,1403-GYAFU,532,532,532,70,20.05,1360.25,19.432142857142857,No,0
533,4234-XTNEA,533,533,533,2,79.95,174.45,87.225,No,0
534,1297-VQDRP,534,534,534,68,107.15,7379.8,108.5264705882353,No,0
535,9282-IZGQK,535,535,535,1,85.0,85.0,85.0,Yes,1
536,5348-CAGXB,536,536,536,12,89.55,1021.75,85.14583333333333,No,0
537,0621-HJWXJ,537,537,537,63,81.55,5029.05,79.82619047619048,No,0
538,5844-QVTAT,538,538,538,33,58.45,1955.4,59.25454545454546,No,0
539,8905-IAZPF,539,539,539,69,95.65,6744.2,97.74202898550725,No,0
540,5394-MEITZ,540,540,540,60,80.6,4946.7,82.445,No,0
541,6859-QNXIQ,541,541,541,72,113.1,8248.5,114.5625,No,0
542,2782-LFZVW,542,542,542,11,58.95,601.6,54.690909090909095,No,0
543,2866-IKBTM,543,543,543,1,19.55,19.55,19.55,No,0
544,1342-JPNKI,544,544,544,10,86.05,834.1,83.41,Yes,1
545,2817-NTQDO,545,545,545,13,45.55,597.0,45.92307692307692,Yes,1
546,7129-AZJDE,546,546,546,34,78.95,2647.2,77.85882352941177,No,0
547,6986-IJDHX,547,547,547,39,86.3,3266.0,83.74358974358974,Yes,1
548,2560-PPCHE,548,548,548,65,105.05,6744.25,103.75769230769231,No,0
549,4676-MQUEA,549,549,549,50,101.9,5265.5,105.31,No,0
550,8138-EALND,550,550,550,15,19.75,311.6,20.773333333333333,No,0
551,3580-HYCSP,551,551,551,72,110.3,7966.9,110.65138888888889,No,0
552,1352-HNSAW,552,552,552,72,115.6,8220.4,114.17222222222222,No,0
553,2075-PUEPR,553,553,553,55,19.35,1153.25,20.96818181818182,No,0
554,1982-FEBTD,554,554,554,23,25.6,514.75,22.380434782608695,No,0
555,5301-GAUUY,555,555,555,32,80.35,2596.15,81.1296875,Yes,1
556,5791-KAJFD,556,556,556,56,68.75,3808.0,68.0,No,0
557,2654-VBVPB,557,557,557,1,19.9,19.9,19.9,No,0
558,1154-HYWWO,558,558,558,38,70.6,2708.2,71.26842105263158,No,0
559,2501-XWWTZ,559,559,559,11,70.2,760.05,69.09545454545454,No,0
560,3716-UVSPD,560,560,560,1,49.3,49.3,49.3,No,0
561,6815-ABQFQ,561,561,561,56,107.25,6033.3,107.7375,No,0
562,7343-EOBEU,562,562,562,3,23.6,89.05,29.683333333333334,No,0
563,3701-SFMUH,563,563,563,7,69.7,516.15,73.73571428571428,No,0
564,6103-LIANB,564,564,564,59,99.5,5861.75,99.35169491525424,No,0
565,7319-VENRZ,565,565,565,7,64.3,445.95,63.707142857142856,No,0
566,5846-NEQVZ,566,566,566,71,70.85,4973.4,70.04788732394366,No,0
567,6967-QIQRV,567,567,567,15,101.9,1667.25,111.15,No,0
568,5781-RFZRP,568,568,568,71,73.5,5357.75,75.46126760563381,No,0
569,0939-YAPAF,569,569,569,35,100.25,3527.6,100.78857142857143,Yes,1
570,0308-IVGOK,570,570,570,11,40.4,422.6,38.41818181818182,No,0
571,7293-LSCDV,571,571,571,60,19.25,1103.25,18.3875,No,0
572,7025-WCBNE,572,572,572,47,59.6,2754.0,58.59574468085106,No,0
573,5756-JYOJT,573,573,573,11,64.9,697.25,63.38636363636363,No,0
574,4710-FDUIZ,574,574,574,56,100.3,5614.45,100.25803571428571,Yes,1
575,6030-REHUX,575,575,575,28,110.85,3204.4,114.44285714285715,No,0
576,9548-LIGTA,576,576,576,61,81.05,4747.65,77.83032786885245,No,0
577,5150-LJNSR,577,577,577,31,98.05,3082.1,99.42258064516129,No,0
578,8270-RKSAP,578,578,578,9,70.5,597.9,66.43333333333334,No,0
579,6522-YRBXD,579,579,579,35,94.55,3365.4,96.15428571428572,No,0
580,2640-LYMOV,580,580,580,2,19.65,38.8,19.4,No,0
581,1218-VKFPE,581,581,581,12,19.0,233.55,19.462500000000002,Yes,1
582,3627-FHKBK,582,582,582,1,75.3,75.3,75.3,Yes,1
583,2865-TCHJW,583,583,583,4,89.2,346.2,86.55,Yes,1
584,1423-BMPBQ,584,584,584,1,19.0,19.0,19.0,No,0
585,2393-DIVAI,585,585,585,3,20.0,61.7,20.566666666666666,No,0
586,5192-EBGOV,586,586,586,1,85.7,85.7,85.7,Yes,1
587,4568-KNYWR,587,587,587,52,63.25,3342.45,64.27788461538461,No,0
588,8752-IMQOS,588,588,588,5,20.1,85.1,17.02,No,0
589,0742-LAFQK,589,589,589,72,99.15,7422.1,103.08472222222223,No,0
590,0795-LAFGP,590,590,590,71,90.4,6668.05,93.91619718309859,No,0
591,0619-OLYUR,591,591,591,72,111.9,8071.05,112.09791666666666,No,0
592,5512-IDZEI,592,592,592,46,24.9,1174.8,25.539130434782606,No,0
593,0459-SPZHJ,593,593,593,63,83.5,5435.0,86.26984126984127,No,0
594,0215-BQKGS,594,594,594,30,84.3,2438.6,81.28666666666666,No,0
595,9244-ZVAPM,595,595,595,1,45.6,45.6,45.6,No,0
596,0719-SYFRB,596,596,596,12,61.65,713.75,59.479166666666664,Yes,1
597,8208-EUMTE,597,597,597,16,54.85,916.15,57.259375,No,0
598,5172-MIGPM,598,598,598,4,65.55,237.2,59.3,No,0
599,1710-RCXUS,599,599,599,51,90.35,4614.55,90.48137254901961,No,0
600,0374-FIUCA,600,600,600,65,20.4,1414.45,21.76076923076923,No,0
601,5839-SUYVZ,601,601,601,16,74.55,1170.5,73.15625,No,0
602,5173-ZXXXL,602,602,602,2,19.95,47.7,23.85,No,0
603,1096-ADRUX,603,603,603,66,74.25,4859.25,73.625,No,0
604,2001-MCUUW,604,604,604,46,108.65,4903.2,106.59130434782608,No,0
605,2731-GJRDG,605,605,605,32,109.55,3608.0,112.75,No,0
606,4723-BEGSG,606,606,606,72,86.65,6094.25,84.64236111111111,No,0
607,6516-NKQBO,607,607,607,38,81.0,3084.9,81.18157894736842,No,0
608,8672-OAUPW,608,608,608,51,47.85,2356.75,46.21078431372549,No,0
609,8207-DMRVL,609,609,609,72,114.55,8306.05,115.36180555555555,No,0
610,3419-SNJJD,610,610,610,65,105.25,6786.4,104.40615384615384,Yes,1
611,6543-CPZMK,611,611,611,9,29.95,248.95,27.66111111111111,Yes,1
612,4765-OXPPD,612,612,612,9,65.0,663.05,73.67222222222222,Yes,1
613,2804-ETQDK,613,613,613,66,20.55,1357.1,20.562121212121212,No,0
614,6689-VRRTK,614,614,614,44,109.8,4860.35,110.4625,No,0
615,7138-GIRSH,615,615,615,50,69.5,3418.2,68.36399999999999,No,0
616,9396-ZSFLL,616,616,616,15,48.85,631.4,42.093333333333334,No,0
617,6464-KEXXH,617,617,617,8,25.25,186.3,23.2875,No,0
618,7134-MJPDY,618,618,618,66,102.85,6976.75,105.70833333333333,No,0
619,5240-CAOYT,619,619,619,57,87.55,4884.85,85.69912280701755,No,0
620,4059-IIEBK,620,620,620,7,78.55,522.95,74.70714285714287,No,0
621,4881-JVQOD,621,621,621,10,34.55,362.6,36.260000000000005,No,0
622,0516-UXRMT,622,622,622,62,92.05,5755.8,92.83548387096775,No,0
623,4851-BQDNX,623,623,623,40,85.05,3355.65,83.89125,No,0
624,5148-HKFIR,624,624,624,20,19.7,406.95,20.3475,No,0
625,1009-IRMNA,625,625,625,7,20.0,137.6,19.657142857142855,Yes,1
626,3003-CMDUU,626,626,626,25,95.15,2395.7,95.82799999999999,No,0
627,5016-IBERQ,627,627,627,23,84.25,1968.1,85.5695652173913,No,0
628,6797-UCJHZ,628,628,628,66,104.6,6819.45,103.325,No,0
629,2469-DTSGX,629,629,629,72,111.65,7943.45,110.32569444444444,No,0
630,4554-YGZIH,630,630,630,49,90.05,4547.25,92.80102040816327,Yes,1
631,5099-BAILX,631,631,631,43,110.75,4687.9,109.02093023255813,Yes,1
632,9931-KGHOA,632,632,632,46,55.0,2473.95,53.78152173913043,No,0
633,1775-KWJKQ,633,633,633,72,89.85,6562.9,91.15138888888889,No,0
634,7665-VIGUD,634,634,634,10,20.35,176.3,17.630000000000003,No,0
635,9411-TPQQV,635,635,635,40,54.55,2236.2,55.904999999999994,No,0
636,7207-RMRDB,636,636,636,65,105.5,6985.65,107.47153846153846,Yes,1
637,7954-MLBUN,637,637,637,31,99.45,3109.9,100.31935483870969,No,0
638,2077-DDHJK,638,638,638,68,70.9,4911.35,72.22573529411765,No,0
639,4913-EHYUI,639,639,639,56,104.55,5794.65,103.47589285714285,Yes,1
640,0195-IESCP,640,640,640,10,85.25,855.3,85.53,Yes,1
641,9574-BOSMD,641,641,641,68,25.4,1620.2,23.826470588235296,No,0
642,4580-TMHJU,642,642,642,43,56.15,2499.3,58.12325581395349,Yes,1
643,0970-ETWGE,643,643,643,1,89.55,89.55,89.55,Yes,1
644,4908-XAXAY,644,644,644,49,89.85,4287.2,87.4938775510204,No,0
645,8404-VLQFB,645,645,645,15,25.25,394.85,26.323333333333334,No,0
646,1626-ERCMM,646,646,646,20,94.55,1899.65,94.9825,Yes,1
647,0887-HJGAR,647,647,647,1,45.7,45.7,45.7,Yes,1
648,2391-IPLOP,648,648,648,50,69.65,3442.15,68.843,No,0
649,5644-PDMZC,649,649,649,2,89.5,161.5,80.75,Yes,1
650,3509-GWQGF,650,650,650,24,70.0,1732.6,72.19166666666666,No,0
651,9576-ANLXO,651,651,651,3,69.55,222.3,74.10000000000001,Yes,1
652,2024-BASKD,652,652,652,1,74.6,74.6,74.6,Yes,1
653,5845-BZZIB,653,653,653,35,20.1,655.3,18.72285714285714,No,0
654,1140-UKVZG,654,654,654,17,24.8,475.25,27.955882352941178,No,0
655,4160-AMJTL,655,655,655,8,19.65,164.3,20.5375,Yes,1
656,5183-SNMJQ,656,656,656,10,95.1,865.1,86.51,No,0
657,8100-PNJMH,657,657,657,68,88.85,6132.7,90.18676470588235,No,0
658,7838-LAZFO,658,658,658,45,78.8,3597.5,79.94444444444444,No,0
659,4464-JCOLN,659,659,659,2,19.85,35.9,17.95,Yes,1
660,2085-JVGAD,660,660,660,37,20.35,697.65,18.855405405405406,No,0
661,5650-VDUDS,661,661,661,4,24.25,96.05,24.0125,Yes,1
662,8095-WANWK,662,662,662,10,45.25,428.7,42.87,No,0
663,3030-ZKIWL,663,663,663,1,20.05,20.05,20.05,No,0
664,9565-FLVCG,664,664,664,65,69.55,4459.15,68.60230769230769,No,0
665,8755-OGKNA,665,665,665,57,19.5,1167.6,20.48421052631579,No,0
666,2800-VEQXM,666,666,666,3,74.75,238.1,79.36666666666666,No,0
667,7538-GWHML,667,667,667,2,69.65,145.15,72.575,Yes,1
668,5533-RJFTJ,668,668,668,49,30.2,1453.1,29.655102040816324,No,0
669,3859-CVCET,669,669,669,4,45.65,191.05,47.7625,Yes,1
670,0214-JHPFW,670,670,670,70,57.8,4039.3,57.70428571428572,No,0
671,5642-MHDQT,671,671,671,53,19.85,1039.45,19.612264150943396,No,0
672,3088-FVYWK,672,672,672,53,25.55,1336.1,25.20943396226415,No,0
673,3276-HDUEG,673,673,673,1,75.05,75.05,75.05,Yes,1
674,9092-GDZKO,674,674,674,22,24.85,493.4,22.427272727272726,No,0
675,0823-HSCDJ,675,675,675,52,49.15,2550.9,49.05576923076923,Yes,1
676,3729-OWRVL,676,676,676,65,110.35,7246.15,111.47923076923077,No,0
677,2324-AALNO,677,677,677,48,24.55,1203.95,25.082291666666666,No,0
678,0822-GAVAP,678,678,678,2,34.7,62.25,31.125,Yes,1
679,5760-IFJOZ,679,679,679,3,107.95,313.6,104.53333333333335,No,0
680,2826-UWHIS,680,680,680,45,81.4,3775.85,83.90777777777778,No,0
681,1448-PWKYE,681,681,681,1,80.0,80.0,80.0,Yes,1
682,7501-IWUNG,682,682,682,61,73.8,4616.05,75.67295081967214,No,0
683,4957-TREIR,683,683,683,3,64.4,195.65,65.21666666666667,No,0
684,7251-LJBQN,684,684,684,40,103.75,4188.4,104.71,No,0
685,8040-MNRTF,685,685,685,1,71.1,71.1,71.1,No,0
686,1536-HBSWP,686,686,686,1,49.9,49.9,49.9,No,0
687,5313-FPXWG,687,687,687,51,24.6,1266.4,24.83137254901961,No,0
688,0067-DKWBL,688,688,688,2,49.25,91.1,45.55,Yes,1
689,0946-FKYTX,689,689,689,52,30.1,1623.4,31.21923076923077,No,0
690,5076-YVXCM,690,690,690,51,83.4,4149.45,81.36176470588235,No,0
691,8262-COGGB,691,691,691,1,20.45,20.45,20.45,No,0
692,6663-JOCQO,692,692,692,31,75.25,2344.5,75.62903225806451,No,0
693,9620-QJREV,693,693,693,47,20.55,1013.05,21.554255319148936,No,0
694,2276-YDAVZ,694,694,694,3,75.1,270.7,90.23333333333333,Yes,1
695,2682-KEVRP,695,695,695,22,20.05,417.0,18.954545454545453,No,0
696,2480-JZOSN,696,696,696,1,20.65,20.65,20.65,No,0
697,0078-XZMHT,697,697,697,72,85.15,6316.2,87.725,No,0
698,5896-NPFWW,698,698,698,3,50.15,168.15,56.050000000000004,Yes,1
699,9978-HYCIN,699,699,699,47,84.95,4018.05,85.4904255319149,No,0
700,8338-QIUNR,700,700,700,72,66.5,4811.6,66.82777777777778,No,0
701,1525-LNLOJ,701,701,701,66,63.3,4189.7,63.48030303030303,No,0
702,9450-TRJUU,702,702,702,35,83.15,2848.45,81.38428571428571,No,0
703,1766-GKNMI,703,703,703,29,84.9,2516.2,86.7655172413793,No,0
704,6942-LBFDP,704,704,704,2,20.55,33.6,16.8,No,0
705,1456-TWCGB,705,705,705,4,49.25,208.45,52.1125,No,0
706,7133-VBDCG,706,706,706,25,79.85,2015.35,80.61399999999999,Yes,1
707,7596-ZYWBB,707,707,707,65,59.6,3739.8,57.535384615384615,No,0
708,8329-UTMVM,708,708,708,27,104.65,2964.0,109.77777777777777,No,0
709,3014-WJKSM,709,709,709,29,75.3,2263.4,78.04827586206896,No,0
710,3347-YJZZE,710,710,710,29,80.1,2211.8,76.26896551724138,No,0
711,1029-QFBEN,711,711,711,1,19.55,19.55,19.55,Yes,1
712,7929-DMBCV,712,712,712,20,81.0,1683.7,84.185,No,0
713,9661-JALZV,713,713,713,58,24.7,1519.0,26.189655172413794,No,0
714,5433-KYGHE,714,714,714,14,86.0,1164.05,83.14642857142857,No,0
