gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,TotalCharges_Group,MonthlyCharges_Group,Avg_Monthly_Spend,Customer_Lifetime_Value,Has_Internet,Has_Security,Streaming_User,Support_User,Service_Count
1,1,0,0,0.986111111111111,0,1,0,2,2,0,0,2,2,1,1,2,0.3800995024875622,0.4577140549273021,0,49-72,Medium,Medium,0.42053201002360335,0.4687660818713451,0,1,1,0,0.5714285714285714
0,0,0,0,0.18055555555555555,1,2,1,0,0,0,0,0,2,0,1,2,0.6736318407960199,0.13810870066928227,0,13-24,Low,High,0.7072708259371878,0.13068421052631582,1,0,1,0,0.2857142857142857
0,0,1,1,0.3472222222222222,0,1,0,2,2,2,0,2,2,0,1,1,0.4014925373134328,0.1712266328179091,1,25-48,Low,Medium,0.4427765189174318,0.17134502923976608,0,1,1,1,0.7142857142857143
1,0,0,0,0.9305555555555555,1,0,0,0,0,0,2,0,0,2,0,0,0.32139303482587056,0.3740249249942303,0,49-72,Medium,Low,0.35304252569358774,0.3961228070175439,0,0,0,1,0.14285714285714285
1,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,2,0,1,2,0.17114427860696518,0.0019213016385875841,1,0-12,Low,Low,0.07780250174165308,0.004146198830409357,0,0,1,0,0.14285714285714285
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,2,0.25970149253731345,0.007206323563351027,1,0-12,Low,Low,0.16304368169860567,0.010374269005847954,0,0,0,0,0.0
0,0,0,0,0.5972222222222222,1,2,2,1,1,1,1,1,1,2,1,1,0.07412935323383085,0.13494114931917842,0,25-48,Low,Low,0.16232603556280684,0.1292514619883041,1,1,1,1,0.5714285714285714
0,0,0,0,0.3194444444444444,1,0,1,2,0,0,0,0,0,0,1,0,0.5646766169154228,0.20305792753288715,0,13-24,Low,Medium,0.5913369656764373,0.2017543859649123,1,1,0,0,0.14285714285714285
0,0,1,1,0.8888888888888888,1,0,2,1,1,1,1,1,1,2,0,3,0.019402985074626844,0.14527463651050082,0,49-72,Low,Low,0.09540659500627476,0.1512046783625731,1,1,1,1,0.4285714285714286
1,0,0,1,0.7916666666666666,1,0,2,1,1,1,1,1,1,2,1,3,0.013432835820895522,0.13290445418878374,0,49-72,Low,Low,0.10018135421906714,0.13066666666666668,1,1,1,1,0.4285714285714286
0,1,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5194029850746269,0.005960073851834756,1,0-12,Low,Medium,0.23720274921235696,0.008239766081871346,1,0,0,0,0.0
0,1,1,1,1.0,1,2,0,2,2,2,2,2,2,2,1,1,0.6945273631840796,0.7393087929840757,0,49-72,High,High,0.7181142316450564,0.7414736842105263,0,1,1,1,1.0
0,0,0,0,0.1111111111111111,1,2,0,2,0,0,2,0,2,0,0,2,0.5263681592039802,0.06287214401107778,1,0-12,Low,Medium,0.486803295450213,0.06657309941520469,0,1,1,1,0.5714285714285714
0,0,1,0,0.8472222222222222,1,2,1,0,2,0,0,2,2,2,1,0,0.8238805970149253,0.6868739903069467,0,49-72,High,High,0.7936051061209253,0.7209415204678363,1,0,1,0,0.5714285714285714
1,0,0,0,0.8888888888888888,1,2,1,2,2,0,0,0,0,1,1,1,0.6572139303482587,0.608152550196169,0,49-72,Medium,Medium,0.6575184303286786,0.6310175438596491,1,1,0,0,0.4285714285714286
1,1,1,0,0.986111111111111,1,2,2,1,1,1,1,1,1,2,0,0,0.056716417910447736,0.20048465266558968,0,49-72,Low,Low,0.13852640554001644,0.19888304093567252,1,1,1,1,0.5714285714285714
0,0,1,1,0.9027777777777777,1,2,1,2,2,0,2,2,0,2,1,1,0.8039800995024875,0.7382760212324024,0,49-72,High,High,0.8019143532062959,0.7530116959064328,1,1,1,1,0.7142857142857143
1,0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,1,0,3,0.013432835820895522,0.004909993076390492,0,0-12,Low,Low,0.05605575369386419,0.0068771929824561415,1,1,1,1,0.4285714285714286
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.27263681592039796,0.0030983152550196165,1,0-12,Low,Low,0.12425628814740104,0.005339181286549708,0,0,0,0,0.0
1,0,0,1,0.41666666666666663,1,0,0,0,2,2,0,2,0,1,0,1,0.46019900497512434,0.22053427186706673,0,25-48,Low,Medium,0.48342103930316443,0.22631578947368422,0,0,1,1,0.4285714285714286
1,0,1,1,0.20833333333333331,1,0,0,0,2,2,2,0,2,0,1,3,0.5099502487562189,0.12146318947611356,0,13-24,Low,Medium,0.5262864837324406,0.12192982456140351,0,0,1,1,0.5714285714285714
0,0,1,1,0.1111111111111111,1,0,0,0,0,0,2,2,2,0,1,2,0.5004975124378109,0.06295291945534273,0,0-12,Low,Medium,0.48751174099452727,0.06414035087719298,0,0,1,1,0.4285714285714286
1,0,0,0,0.09722222222222221,1,2,1,0,0,0,0,2,2,0,0,3,0.763681592039801,0.07347103623355643,1,0-12,Low,High,0.6626875526395143,0.07777777777777778,1,0,1,0,0.4285714285714286
0,0,1,1,0.9722222222222222,1,2,1,2,2,2,0,2,2,1,1,1,0.8945273631840797,0.9129644588045235,0,49-72,High,High,0.9337625871686925,0.8854385964912281,1,1,1,1,0.8571428571428571
1,0,1,1,0.861111111111111,1,0,0,2,2,2,2,2,2,2,0,2,0.6751243781094527,0.5996365105008078,0,49-72,Medium,High,0.6703774398615987,0.6243508771929824,0,1,1,1,0.8571428571428571
0,0,1,1,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,0,3,0.014427860696517386,0.01092776367412878,0,0-12,Low,Low,0.06404203139877394,0.01382456140350877,1,1,1,1,0.4285714285714286
0,0,1,1,0.19444444444444442,1,0,1,0,0,0,0,0,2,0,1,0,0.6233830845771144,0.1308562197092084,0,13-24,Low,Medium,0.6163779855052873,0.13246783625730996,1,0,1,0,0.14285714285714285
0,0,0,0,0.3055555555555555,1,2,1,0,0,0,0,2,0,0,1,0,0.6557213930348259,0.208071774751904,0,13-24,Low,Medium,0.6378914085531554,0.2165263157894737,1,0,1,0,0.2857142857142857
1,0,1,1,0.3055555555555555,1,0,2,1,1,1,1,1,1,1,0,3,0.018905472636815884,0.0462843295638126,0,13-24,Low,Low,0.08264391298470737,0.05184795321637427,1,1,1,1,0.4285714285714286
1,0,1,1,0.2222222222222222,1,0,0,2,0,2,0,2,0,2,0,3,0.4577114427860697,0.11599353796445881,0,13-24,Low,Medium,0.465011153307673,0.12023391812865497,0,1,1,1,0.4285714285714286
1,0,0,0,0.1388888888888889,1,2,2,1,1,1,1,1,1,2,0,0,0.07412935323383085,0.02686360489268405,0,0-12,Low,Low,0.12469101609504842,0.030058479532163743,1,1,1,1,0.5714285714285714
0,0,0,1,0.18055555555555555,1,0,0,2,2,0,0,0,0,0,1,2,0.3756218905472637,0.08605469651511655,0,13-24,Low,Medium,0.41377918661459784,0.08514619883040936,0,1,0,0,0.2857142857142857
0,0,1,0,0.2777777777777778,1,2,1,2,0,0,0,0,0,0,0,2,0.6383084577114428,0.18157742903300253,1,13-24,Low,Medium,0.6070221668986395,0.19274853801169592,1,1,0,0,0.2857142857142857
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5119402985074627,0.013431802446342025,0,0-12,Low,Medium,0.32684641219469085,0.016304093567251463,1,0,0,0,0.0
1,0,0,0,0.736111111111111,1,2,0,0,2,2,2,0,2,2,1,0,0.5537313432835821,0.4545868912993307,0,49-72,Medium,Medium,0.5840205786562872,0.45809356725146205,0,0,1,1,0.7142857142857143
0,0,1,1,0.15277777777777776,1,0,2,1,1,1,1,1,1,1,0,3,0.023383084577114438,0.024821140087699055,0,0-12,Low,Low,0.09389433624821937,0.02650292397660819,1,1,1,1,0.4285714285714286
1,0,1,0,0.9583333333333333,1,0,2,1,1,1,1,1,1,2,0,3,0.01641791044776117,0.15516385875836605,0,49-72,Low,Low,0.09376855101892277,0.16059649122807018,1,1,1,1,0.4285714285714286
0,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,0,0.5238805970149254,0.029333025617355183,1,0-12,Low,Medium,0.4136815946263505,0.033169590643274856,1,0,0,0,0.0
1,0,1,0,1.0,1,2,0,2,2,2,2,2,2,2,1,0,0.7044776119402985,0.7195534271867067,0,49-72,High,High,0.6967527268568101,0.7498947368421053,0,1,1,1,1.0
1,1,1,0,0.8055555555555555,0,1,0,0,2,2,0,0,2,0,1,2,0.2691542288557213,0.30376182783291017,1,49-72,Low,Low,0.3256525184928925,0.30729824561403507,0,0,1,1,0.4285714285714286
0,0,1,1,0.2222222222222222,1,0,2,1,1,1,1,1,1,0,0,2,0.021393034825870627,0.03491807062081699,0,13-24,Low,Low,0.08855866970123082,0.03817543859649123,1,1,1,1,0.4285714285714286
1,0,1,0,0.5972222222222222,1,0,1,2,0,2,2,0,0,1,1,0,0.6567164179104478,0.4062370182321717,0,25-48,Medium,Medium,0.6490246742848825,0.42371345029239765,1,1,0,1,0.4285714285714286
0,0,1,0,0.027777777777777776,1,2,1,0,0,2,2,2,2,0,1,2,0.8572139303482588,0.025848142164781908,1,0-12,Low,High,0.6535410146298858,0.02442105263157895,1,0,1,1,0.7142857142857143
1,0,1,0,0.19444444444444442,1,0,0,0,2,2,2,2,2,2,0,3,0.6338308457711442,0.13419686129702285,0,13-24,Low,Medium,0.6339575556549136,0.13418713450292397,0,0,1,1,0.7142857142857143
0,0,1,0,0.736111111111111,1,0,1,0,0,2,0,2,2,1,1,0,0.7621890547263681,0.574821140087699,1,49-72,Medium,High,0.7597741107749114,0.5879590643274853,1,0,1,1,0.4285714285714286
0,0,0,0,0.4444444444444444,1,0,2,1,1,1,1,1,1,1,0,0,0.02288557213930348,0.07336141241633971,0,25-48,Low,Low,0.09702023720511237,0.07691228070175439,1,1,1,1,0.4285714285714286
0,0,1,0,0.4722222222222222,1,2,2,1,1,1,1,1,1,0,0,2,0.06417910447761191,0.08786060466189707,0,25-48,Low,Low,0.11939620713268205,0.09822222222222222,1,1,1,1,0.5714285714285714
0,1,0,0,0.20833333333333331,1,2,1,0,0,0,0,0,0,0,1,3,0.5592039800995025,0.13003692591737828,1,13-24,Low,Medium,0.5685844779719881,0.1306140350877193,1,0,0,0,0.14285714285714285
0,1,0,0,0.09722222222222221,1,0,1,2,0,0,0,0,0,0,0,0,0.5791044776119403,0.05594276482806371,1,0-12,Low,Medium,0.48973828413380066,0.06259064327485381,1,1,0,0,0.14285714285714285
0,0,1,1,0.20833333333333331,1,2,1,0,2,2,0,2,2,0,1,0,0.8666666666666666,0.1777579044541888,0,13-24,Low,High,0.8040129506202366,0.18482456140350878,1,0,1,1,0.7142857142857143
1,0,1,0,0.8472222222222222,1,0,2,1,1,1,1,1,1,1,1,1,0.02288557213930348,0.14230325409646896,0,49-72,Low,Low,0.10028748595860353,0.1466140350877193,1,1,1,1,0.4285714285714286
0,0,0,0,0.013888888888888888,0,1,0,0,2,0,0,0,0,0,0,0,0.11641791044776117,0.0012866374336487421,1,0-12,Low,Low,0.052753891424828184,0.0035029239766081873,0,0,0,0,0.14285714285714285
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2691542288557213,0.0030579275328871443,0,0-12,Low,Low,0.12266228567269401,0.005298245614035088,0,0,0,0,0.0
1,0,0,0,0.1111111111111111,1,2,1,0,0,0,0,0,2,0,0,0,0.6592039800995024,0.07429609969997693,1,0-12,Low,Medium,0.5869977367175127,0.07906432748538011,1,0,1,0,0.2857142857142857
1,0,1,1,0.4583333333333333,1,0,0,2,0,2,0,2,2,1,0,1,0.5621890547263682,0.2809254558042926,0,25-48,Low,Medium,0.5735908512906582,0.28850877192982455,0,1,1,1,0.5714285714285714
0,0,0,0,0.18055555555555555,1,0,1,0,2,2,0,0,0,0,1,2,0.6069651741293532,0.1261077775213478,1,13-24,Low,Medium,0.6396070474190114,0.12049707602339182,1,0,0,1,0.2857142857142857
0,0,1,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,1,2,0.06517412935323383,0.0006923609508423722,1,0-12,Low,Low,0.029299283582710334,0.0029005847953216374,0,0,0,0,0.0
1,0,0,0,0.2777777777777778,1,0,0,0,2,0,0,0,0,0,1,3,0.3338308457711442,0.11597622894068775,0,13-24,Low,Medium,0.3604397432602855,0.12116959064327486,0,0,0,0,0.14285714285714285
1,0,0,0,0.041666666666666664,0,1,0,0,0,0,2,0,0,0,0,2,0.12089552238805967,0.007310177705977384,0,0-12,Low,Low,0.10342039865658763,0.010666666666666666,0,0,0,1,0.14285714285714285
0,0,0,0,0.18055555555555555,1,0,2,1,1,1,1,1,1,1,0,2,0.013930348258706454,0.026078929148396032,0,13-24,Low,Low,0.07562294733746185,0.02987719298245614,1,1,1,1,0.4285714285714286
0,0,1,0,0.5555555555555556,1,2,0,0,2,0,0,0,0,0,0,1,0.381592039800995,0.2723632587122086,0,25-48,Low,Medium,0.44489516224953357,0.2647953216374269,0,0,0,0,0.2857142857142857
1,0,1,1,0.5972222222222222,1,2,0,2,0,0,2,0,2,1,1,1,0.5338308457711444,0.36401453957996766,0,25-48,Medium,Medium,0.5732785047400377,0.3616023391812866,0,1,1,1,0.5714285714285714
1,0,1,0,0.08333333333333333,1,0,1,0,2,2,0,0,2,0,1,2,0.7238805970149254,0.0591045465035772,1,0-12,Low,High,0.607304099309132,0.06385964912280702,1,0,1,1,0.4285714285714286
0,0,1,1,0.9583333333333333,1,0,2,1,1,1,1,1,1,2,0,0,0.014925373134328346,0.15654281098546044,0,49-72,Low,Low,0.09532351669833085,0.15938596491228071,1,1,1,1,0.4285714285714286
0,0,1,1,1.0,1,2,1,2,2,2,0,2,2,2,0,1,0.9099502487562189,0.9358989153011771,0,49-72,High,High,0.930687407068512,0.9237894736842106,1,1,1,1,0.8571428571428571
1,0,1,1,0.8194444444444444,1,0,2,1,1,1,1,1,1,2,0,1,0.010447761194029848,0.13546042003231018,0,49-72,Low,Low,0.09741632266852444,0.13318128654970762,1,1,1,1,0.4285714285714286
0,0,1,0,0.2777777777777778,1,0,1,2,2,0,2,2,0,0,1,2,0.7791044776119402,0.21726863604892685,0,13-24,Low,High,0.7411786200760238,0.22584795321637427,1,1,1,1,0.5714285714285714
1,0,1,1,0.3333333333333333,1,2,2,1,1,1,1,1,1,2,1,0,0.05820895522388059,0.0656127394414955,0,13-24,Low,Low,0.13036814906470634,0.06764912280701756,1,1,1,1,0.5714285714285714
1,0,0,0,0.8194444444444444,1,2,1,0,2,2,2,2,2,0,1,2,0.92636815920398,0.7501673205631203,0,49-72,High,High,0.9061145019912034,0.7683801169590643,1,0,1,1,0.8571428571428571
1,0,1,1,1.0,1,2,1,0,2,2,2,2,2,2,1,0,0.9353233830845772,0.925784675744288,0,49-72,High,High,0.919750865627567,0.9452631578947369,1,0,1,1,0.8571428571428571
1,0,0,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.02487562189054726,0.00022501730902377065,0,0-12,Low,Low,0.010854397803957458,0.0024269005847953216,1,1,1,1,0.4285714285714286
0,0,1,0,0.375,1,0,1,2,0,0,2,2,2,1,1,1,0.8323383084577115,0.3072178629125317,0,25-48,Low,High,0.7885486868158721,0.32178947368421057,1,1,1,1,0.5714285714285714
0,0,0,0,0.19444444444444442,1,0,1,0,2,0,2,0,0,0,1,1,0.6149253731343283,0.1261827832910224,0,13-24,Low,Medium,0.5917848044669503,0.13107602339181287,1,0,0,1,0.2857142857142857
1,0,1,1,0.986111111111111,1,2,1,2,0,2,0,2,2,2,0,2,0.8686567164179103,0.8523771059312255,0,49-72,High,High,0.8532088008068794,0.8764970760233919,1,1,1,1,0.7142857142857143
1,0,0,1,0.18055555555555555,1,0,1,0,0,0,0,2,0,0,1,1,0.5975124378109452,0.11714170320793908,0,13-24,Low,Medium,0.5890543975068738,0.11905263157894737,1,0,1,0,0.14285714285714285
1,0,0,0,0.611111111111111,1,0,1,0,0,0,0,0,0,0,0,1,0.5034825870646765,0.33927417493653356,0,25-48,Medium,Medium,0.5152828063316455,0.3543157894736842,1,0,0,0,0.0
0,0,0,0,0.4583333333333333,1,0,1,0,2,0,2,0,0,1,1,0,0.6139303482587065,0.30764481883221784,0,25-48,Low,Medium,0.6356229980164423,0.30857894736842106,1,0,0,1,0.2857142857142857
1,0,1,1,1.0,0,1,0,2,2,2,2,0,2,2,1,1,0.37014925373134333,0.48008308331410104,0,49-72,Medium,Medium,0.43781310762896036,0.46694736842105267,0,1,1,1,0.7142857142857143
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,2,0,0,2,0.6134328358208956,0.007050542349411494,1,0-12,Low,Medium,0.280240816029447,0.009345029239766083,1,0,1,0,0.14285714285714285
0,0,0,0,0.2638888888888889,1,0,1,2,0,2,2,2,2,0,1,2,0.8791044776119402,0.2210535425801985,1,13-24,Low,High,0.7973579902883347,0.23688888888888887,1,1,1,1,0.7142857142857143
1,0,1,0,0.8888888888888888,1,0,1,0,2,2,2,2,2,1,1,1,0.8378109452736319,0.765670436187399,0,49-72,High,High,0.8488057338978078,0.7668771929824562,1,0,1,1,0.7142857142857143
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.2761194029850746,0.007581352411723978,1,0-12,Low,Low,0.17291131606583976,0.010760233918128656,0,0,0,0,0.0
0,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,2,0.06965174129353235,0.00074428802215555,0,0-12,Low,Low,0.031348715335905095,0.002953216374269006,0,0,0,0,0.0
1,0,0,1,0.8472222222222222,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328346,0.12755596584352644,0,49-72,Low,Low,0.08151204667127084,0.140906432748538,1,1,1,1,0.4285714285714286
0,0,1,1,0.40277777777777773,1,0,2,1,1,1,1,1,1,1,0,2,0.01741293532338306,0.06014885760443111,0,25-48,Low,Low,0.08032254374928514,0.06783625730994153,1,1,1,1,0.4285714285714286
1,1,1,0,0.3194444444444444,1,2,1,0,0,0,0,0,2,0,0,2,0.682089552238806,0.22583083314101085,0,13-24,Low,High,0.6662361057677312,0.23349707602339181,1,0,1,0,0.2857142857142857
0,0,1,0,0.7916666666666666,0,1,0,2,2,2,0,2,2,0,1,0,0.4029850746268656,0.39448996076621273,0,49-72,Medium,Medium,0.45618570987555834,0.39166666666666666,0,1,1,1,0.7142857142857143
1,0,1,1,1.0,0,1,0,2,2,2,2,0,0,2,0,1,0.26865671641791045,0.3601430879298408,0,49-72,Medium,Low,0.3081218221330312,0.38105263157894737,0,1,0,1,0.5714285714285714
1,0,1,0,0.9166666666666666,0,1,0,2,2,2,2,2,0,2,1,0,0.381592039800995,0.43507962150934687,0,49-72,Medium,Medium,0.43149091865079586,0.4369122807017544,0,1,1,1,0.7142857142857143
1,0,1,1,0.9027777777777777,1,2,0,0,2,2,2,2,2,2,1,0,0.6562189054726368,0.6122432494807293,0,49-72,Medium,Medium,0.6511810629140857,0.6401169590643275,0,0,1,1,0.8571428571428571
0,0,0,0,0.1111111111111111,1,0,1,0,0,0,0,2,0,0,1,0,0.6144278606965173,0.06990537733671821,0,0-12,Low,Medium,0.5484886610587172,0.07485380116959064,1,0,1,0,0.14285714285714285
0,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5164179104477612,0.028796445880452347,1,0-12,Low,Medium,0.40521061004647885,0.0328187134502924,1,0,0,0,0.0
0,0,1,0,0.986111111111111,1,2,2,1,1,1,1,1,1,2,0,0,0.06467661691542287,0.2097969074544196,0,49-72,Low,Low,0.14873561186611634,0.2055263157894737,1,1,1,1,0.5714285714285714
1,0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,1,1,2,0.019402985074626844,0.0001615508885298867,0,0-12,Low,Low,0.008349536772274957,0.0023625730994152046,1,1,1,1,0.4285714285714286
1,0,1,0,0.05555555555555555,1,0,0,0,0,0,2,0,0,0,0,3,0.31641791044776113,0.018526425109623816,1,0-12,Low,Low,0.2430777869048486,0.023415204678362573,0,0,0,1,0.14285714285714285
0,0,0,0,0.16666666666666666,1,0,2,1,1,1,1,1,1,1,1,0,0.010945273631840807,0.0231421647819063,0,0-12,Low,Low,0.07004268749665067,0.02715789473684211,1,1,1,1,0.4285714285714286
1,0,0,0,0.3333333333333333,0,1,0,2,0,0,0,2,2,1,1,3,0.3218905472636816,0.1465439649203785,0,13-24,Low,Low,0.38590040863859926,0.14203508771929826,0,1,1,0,0.4285714285714286
0,0,1,1,0.4305555555555555,1,0,0,2,0,2,2,2,2,1,1,3,0.6258706467661692,0.29159358412185554,0,25-48,Low,Medium,0.6409835010865836,0.2942280701754386,0,1,1,1,0.7142857142857143
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,2,0,0,0,3,0.36766169154228856,0.0042003231017770605,1,0-12,Low,Medium,0.16774978424297887,0.006456140350877194,0,0,1,0,0.14285714285714285
1,0,0,0,0.41666666666666663,1,2,1,0,0,0,2,0,2,0,1,1,0.7129353233830846,0.31206438956842836,0,25-48,Low,High,0.7164832997524958,0.3154385964912281,1,0,1,1,0.4285714285714286
0,0,1,1,0.6527777777777778,1,2,0,2,2,0,2,2,2,2,1,1,0.6671641791044776,0.47178052157858297,0,25-48,Medium,High,0.6957536158797167,0.46890058479532165,0,1,1,1,0.8571428571428571
1,0,0,0,0.75,1,2,1,2,2,0,2,2,2,2,1,1,0.8930348258706468,0.6625721209323794,0,49-72,Medium,High,0.8703777945615052,0.6821052631578948,1,1,1,1,0.8571428571428571
1,0,0,0,0.6944444444444444,1,0,1,2,2,0,2,0,2,0,1,1,0.7487562189054726,0.5456612047080545,0,49-72,Medium,High,0.7642549792316666,0.5467836257309941,1,1,1,1,0.5714285714285714
1,0,0,0,0.013888888888888888,1,0,1,2,0,0,0,0,2,0,1,3,0.6601990049751243,0.007592891760904685,1,0-12,Low,Medium,0.30164599211837007,0.009894736842105263,1,1,1,0,0.2857142857142857
0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,2,0,1,0.019900497512437804,0.17864066466651282,0,49-72,Low,Low,0.11186299689101932,0.1705263157894737,1,1,1,1,0.4285714285714286
0,0,0,0,0.40277777777777773,1,2,2,1,1,1,1,1,1,0,0,2,0.06865671641791044,0.07883683360258482,0,25-48,Low,Low,0.12949372485000987,0.08530409356725145,1,1,1,1,0.5714285714285714
1,0,0,0,0.027777777777777776,1,2,0,0,2,0,0,0,0,0,1,3,0.3597014925373134,0.010996999769213017,1,0-12,Low,Medium,0.2627826936874175,0.01272514619883041,0,0,0,0,0.2857142857142857
0,0,0,0,0.1388888888888889,0,1,0,0,0,0,2,0,0,2,1,3,0.1129353233830846,0.032339026078929155,0,0-12,Low,Low,0.16398214203003492,0.034619883040935676,0,0,0,1,0.14285714285714285
1,0,1,0,0.25,1,2,1,0,0,0,0,0,0,0,1,2,0.546268656716418,0.14852873297945998,0,13-24,Low,Medium,0.5424242606662227,0.154,1,0,0,0,0.14285714285714285
0,1,0,0,0.15277777777777776,1,0,1,0,2,0,0,2,2,0,1,2,0.763681592039801,0.1271059312254789,1,0-12,Low,High,0.7667151903340855,0.12222222222222223,1,0,1,0,0.4285714285714286
1,0,0,0,0.2222222222222222,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328346,0.030642741749365338,0,13-24,Low,Low,0.06870731115067762,0.03695906432748538,1,1,1,1,0.4285714285714286
0,0,0,0,1.0,1,2,0,0,2,2,2,2,2,2,0,0,0.6800995024875621,0.730636972074775,0,49-72,High,High,0.7087373795140008,0.7292631578947368,0,0,1,1,0.8571428571428571
1,0,0,0,1.0,1,2,1,0,2,2,2,2,2,2,0,0,0.9049751243781096,0.9069351488576045,0,49-72,High,High,0.8993688457259315,0.9195789473684212,1,0,1,1,0.8571428571428571
0,0,1,1,0.5694444444444444,1,0,0,2,0,0,2,2,2,1,1,1,0.5616915422885572,0.36566466651280866,0,25-48,Medium,Medium,0.6076619365993723,0.35821052631578953,0,1,1,1,0.5714285714285714
0,1,1,0,0.9027777777777777,1,0,1,2,2,2,0,0,2,0,0,2,0.7577114427860697,0.7047484421878606,0,49-72,High,High,0.7618158753685357,0.7176608187134503,1,1,1,1,0.5714285714285714
0,1,0,0,0.18055555555555555,1,0,0,0,2,2,0,0,0,0,1,2,0.363681592039801,0.08221786291253173,0,13-24,Low,Medium,0.39214629588643085,0.08332163742690059,0,0,0,1,0.2857142857142857
1,1,0,0,0.05555555555555555,1,0,1,2,0,0,0,0,0,0,0,2,0.5681592039800994,0.029379183014078002,0,0-12,Low,Medium,0.4144102814719308,0.03525146198830409,1,1,0,0,0.14285714285714285
1,0,0,0,0.5694444444444444,1,2,0,0,0,2,0,0,2,1,0,3,0.46517412935323377,0.28998384491114704,0,25-48,Low,Medium,0.46542703550595593,0.3116959064327485,0,0,1,1,0.4285714285714286
1,1,0,0,0.20833333333333331,1,0,1,0,2,0,0,0,0,0,1,2,0.5587064676616916,0.12179783060235402,1,13-24,Low,Medium,0.5279374148669586,0.13052631578947368,1,0,0,0,0.14285714285714285
1,0,0,0,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,1,3,0.3014925373134328,0.0034329563812600964,1,0-12,Low,Low,0.1374637372235451,0.005678362573099415,0,1,0,0,0.14285714285714285
1,0,0,0,0.5833333333333333,1,2,1,2,2,2,0,0,2,1,1,2,0.8034825870646766,0.4938437572120932,0,25-48,Medium,High,0.826883046757551,0.48631578947368426,1,1,1,1,0.7142857142857143
0,0,1,0,0.7083333333333333,1,0,1,2,2,2,0,2,0,1,1,2,0.7487562189054726,0.5308966074313409,0,49-72,Medium,High,0.7255367930708204,0.5577192982456141,1,1,1,1,0.5714285714285714
0,0,1,1,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,2,0.518905472636816,0.01481075467343642,1,0-12,Low,Medium,0.36312894471421303,0.016467836257309944,1,0,0,0,0.0
1,1,1,0,0.013888888888888888,0,1,0,0,2,0,0,2,0,0,0,2,0.218407960199005,0.0024694207246711286,1,0-12,Low,Low,0.09943539246982004,0.004701754385964913,0,0,1,0,0.2857142857142857
1,0,0,1,0.4444444444444444,1,2,0,0,2,2,2,2,2,1,0,1,0.6512437810945274,0.3016962843295638,0,25-48,Low,Medium,0.6431903492097102,0.31326315789473685,0,0,1,1,0.8571428571428571
1,0,0,0,0.1388888888888889,1,0,2,1,1,1,1,1,1,0,1,3,0.015920398009950265,0.02010731594738057,0,0-12,Low,Low,0.07620849926694605,0.02321637426900585,1,1,1,1,0.4285714285714286
0,0,1,1,0.9305555555555555,0,1,0,0,2,2,2,2,2,2,1,2,0.41094527363184075,0.47139395338102924,0,49-72,Medium,Medium,0.4660693566312179,0.46664912280701754,0,0,1,1,0.7142857142857143
0,0,1,1,0.8472222222222222,1,2,1,2,2,2,2,2,2,2,0,1,0.9636815920398009,0.8065255019616894,0,49-72,High,High,0.9459388541415454,0.8211812865497076,1,1,1,1,1.0
1,0,0,0,0.6944444444444444,1,2,1,2,2,2,2,2,2,1,0,1,0.9562189054726368,0.6660858527579046,0,49-72,Medium,High,0.9506416439492313,0.6687134502923977,1,1,1,1,1.0
0,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.26218905472636816,0.007125548119086083,1,0-12,Low,Low,0.16091834506566294,0.010432748538011696,0,0,0,0,0.0
